frame,left,right,forward,backward
frame_151.jpg,0,0,1,0
frame_152.jpg,0,0,1,0
frame_153.jpg,0,0,1,0
frame_154.jpg,0,0,1,0
frame_155.jpg,0,0,1,0
frame_156.jpg,0,0,1,0
frame_157.jpg,0,0,1,0
frame_158.jpg,0,0,1,0
frame_159.jpg,0,0,1,0
frame_160.jpg,0,0,1,0
frame_161.jpg,0,0,1,0
frame_162.jpg,0,0,1,0
frame_163.jpg,0,0,1,0
frame_164.jpg,0,0,1,0
frame_165.jpg,0,0,1,0
frame_166.jpg,0,0,1,0
frame_167.jpg,0,0,1,0
frame_168.jpg,0,0,1,0
frame_169.jpg,0,0,1,0
frame_170.jpg,0,0,1,0
frame_171.jpg,0,0,1,0
frame_172.jpg,0,0,1,0
frame_173.jpg,0,0,1,0
frame_174.jpg,0,0,1,0
frame_175.jpg,0,0,1,0
frame_176.jpg,0,0,1,0
frame_177.jpg,0,0,1,0
frame_178.jpg,0,0,1,0
frame_179.jpg,0,0,1,0
frame_180.jpg,0,0,1,0
frame_181.jpg,0,0,1,0
frame_182.jpg,0,0,1,0
frame_183.jpg,0,0,1,0
frame_184.jpg,0,0,1,0
frame_185.jpg,0,0,1,0
frame_186.jpg,0,0,1,0
frame_187.jpg,0,0,1,0
frame_188.jpg,0,0,1,0
frame_189.jpg,0,0,1,0
frame_190.jpg,0,0,1,0
frame_191.jpg,0,0,1,0
frame_192.jpg,0,0,1,0
frame_193.jpg,0,0,1,0
frame_194.jpg,0,0,1,0
frame_195.jpg,0,0,1,0
frame_196.jpg,0,0,1,0
frame_197.jpg,0,0,1,0
frame_198.jpg,0,0,1,0
frame_199.jpg,0,0,1,0
frame_200.jpg,0,0,1,0
frame_201.jpg,0,0,1,0
frame_202.jpg,0,0,1,0
frame_203.jpg,0,0,1,0
frame_204.jpg,0,0,1,0
frame_205.jpg,0,0,1,0
frame_225.jpg,0,1,1,0
frame_226.jpg,0,1,1,0
frame_227.jpg,0,1,1,0
frame_228.jpg,0,1,1,0
frame_229.jpg,0,1,1,0
frame_230.jpg,0,1,1,0
frame_231.jpg,0,1,1,0
frame_232.jpg,0,1,1,0
frame_233.jpg,0,1,1,0
frame_234.jpg,0,1,1,0
frame_235.jpg,0,1,1,0
frame_236.jpg,0,1,1,0
frame_237.jpg,0,1,1,0
frame_238.jpg,0,1,1,0
frame_239.jpg,0,1,1,0
frame_240.jpg,0,1,1,0
frame_241.jpg,0,1,1,0
frame_242.jpg,0,1,1,0
frame_243.jpg,0,1,1,0
frame_244.jpg,0,1,1,0
frame_245.jpg,0,1,1,0
frame_246.jpg,0,1,1,0
frame_247.jpg,0,1,1,0
frame_248.jpg,0,1,1,0
frame_249.jpg,0,1,1,0
frame_250.jpg,0,1,1,0
frame_251.jpg,0,1,1,0
frame_252.jpg,0,1,1,0
frame_253.jpg,0,1,1,0
frame_254.jpg,0,1,1,0
frame_255.jpg,0,1,1,0
frame_256.jpg,0,1,1,0
frame_257.jpg,0,1,1,0
frame_258.jpg,0,1,1,0
frame_259.jpg,0,1,1,0
frame_260.jpg,0,1,1,0
frame_261.jpg,0,1,1,0
frame_262.jpg,0,1,1,0
frame_263.jpg,0,1,1,0
frame_264.jpg,0,1,1,0
frame_265.jpg,0,1,1,0
frame_266.jpg,0,1,1,0
frame_267.jpg,0,1,1,0
frame_268.jpg,0,1,1,0
frame_269.jpg,0,1,1,0
frame_270.jpg,0,1,1,0
frame_271.jpg,0,1,1,0
frame_272.jpg,0,1,1,0
frame_273.jpg,0,1,1,0
frame_274.jpg,0,1,1,0
frame_275.jpg,0,1,1,0
frame_276.jpg,0,1,1,0
frame_277.jpg,0,1,1,0
frame_278.jpg,0,1,1,0
frame_279.jpg,0,1,1,0
frame_280.jpg,0,1,1,0
frame_281.jpg,0,1,1,0
frame_282.jpg,0,1,1,0
frame_283.jpg,0,1,1,0
frame_284.jpg,0,1,1,0
frame_285.jpg,0,1,1,0
frame_286.jpg,0,1,1,0
frame_287.jpg,0,1,1,0
frame_288.jpg,0,1,1,0
frame_289.jpg,0,1,1,0
frame_290.jpg,0,1,1,0
frame_291.jpg,0,1,1,0
frame_292.jpg,0,1,1,0
frame_293.jpg,0,1,1,0
frame_294.jpg,0,1,1,0
frame_295.jpg,0,1,1,0
frame_296.jpg,0,1,1,0
frame_297.jpg,0,1,1,0
frame_298.jpg,0,1,1,0
frame_299.jpg,0,1,1,0
frame_300.jpg,0,1,1,0
frame_301.jpg,0,1,1,0
frame_302.jpg,0,1,1,0
frame_303.jpg,0,1,1,0
frame_304.jpg,0,1,1,0
frame_305.jpg,0,1,1,0
frame_306.jpg,0,1,1,0
frame_307.jpg,0,1,1,0
frame_308.jpg,0,1,1,0
frame_309.jpg,0,1,1,0
frame_310.jpg,0,1,1,0
frame_311.jpg,0,1,1,0
frame_312.jpg,0,1,1,0
frame_313.jpg,0,1,1,0
frame_314.jpg,0,1,1,0
frame_315.jpg,0,1,1,0
frame_316.jpg,0,1,1,0
frame_317.jpg,0,1,1,0
frame_318.jpg,0,1,1,0
frame_319.jpg,0,1,1,0
frame_320.jpg,0,1,1,0
frame_321.jpg,0,1,1,0
frame_322.jpg,0,1,1,0
frame_323.jpg,0,1,1,0
frame_324.jpg,0,1,1,0
frame_325.jpg,0,1,1,0
frame_326.jpg,0,1,1,0
frame_327.jpg,0,1,1,0
frame_328.jpg,0,1,1,0
frame_329.jpg,0,1,1,0
frame_330.jpg,0,1,1,0
frame_331.jpg,0,1,1,0
frame_332.jpg,0,1,1,0
frame_333.jpg,0,1,1,0
frame_334.jpg,0,1,1,0
frame_335.jpg,0,1,1,0
frame_336.jpg,0,1,1,0
frame_337.jpg,0,1,1,0
frame_338.jpg,0,1,1,0
frame_339.jpg,0,1,1,0
frame_340.jpg,0,1,1,0
frame_341.jpg,0,1,1,0
frame_342.jpg,0,1,1,0
frame_343.jpg,0,1,1,0
frame_344.jpg,0,1,1,0
frame_345.jpg,0,1,1,0
frame_346.jpg,0,1,1,0
frame_347.jpg,0,1,1,0
frame_348.jpg,0,1,1,0
frame_349.jpg,0,1,1,0
frame_350.jpg,0,1,1,0
frame_351.jpg,0,1,1,0
frame_352.jpg,0,1,1,0
frame_353.jpg,0,1,1,0
frame_354.jpg,0,1,1,0
frame_355.jpg,0,1,1,0
frame_356.jpg,0,1,1,0
frame_357.jpg,0,1,1,0
frame_358.jpg,0,1,1,0
frame_359.jpg,0,1,1,0
frame_360.jpg,0,1,1,0
frame_361.jpg,0,1,1,0
frame_362.jpg,0,1,1,0
frame_363.jpg,0,1,1,0
frame_364.jpg,0,1,1,0
frame_365.jpg,0,1,1,0
frame_366.jpg,0,1,1,0
frame_367.jpg,0,1,1,0
frame_368.jpg,0,1,1,0
frame_369.jpg,0,1,1,0
frame_370.jpg,0,1,1,0
frame_225.jpg,0,1,1,0
frame_226.jpg,0,1,1,0
frame_227.jpg,0,1,1,0
frame_228.jpg,0,1,1,0
frame_229.jpg,0,1,1,0
frame_230.jpg,0,1,1,0
frame_231.jpg,0,1,1,0
frame_232.jpg,0,1,1,0
frame_233.jpg,0,1,1,0
frame_234.jpg,0,1,1,0
frame_235.jpg,0,1,1,0
frame_236.jpg,0,1,1,0
frame_237.jpg,0,1,1,0
frame_238.jpg,0,1,1,0
frame_239.jpg,0,1,1,0
frame_240.jpg,0,1,1,0
frame_241.jpg,0,1,1,0
frame_242.jpg,0,1,1,0
frame_243.jpg,0,1,1,0
frame_244.jpg,0,1,1,0
frame_245.jpg,0,1,1,0
frame_246.jpg,0,1,1,0
frame_247.jpg,0,1,1,0
frame_248.jpg,0,1,1,0
frame_249.jpg,0,1,1,0
frame_250.jpg,0,1,1,0
frame_251.jpg,0,1,1,0
frame_252.jpg,0,1,1,0
frame_253.jpg,0,1,1,0
frame_254.jpg,0,1,1,0
frame_255.jpg,0,1,1,0
frame_256.jpg,0,1,1,0
frame_257.jpg,0,1,1,0
frame_258.jpg,0,1,1,0
frame_259.jpg,0,1,1,0
frame_260.jpg,0,1,1,0
frame_261.jpg,0,1,1,0
frame_262.jpg,0,1,1,0
frame_263.jpg,0,1,1,0
frame_264.jpg,0,1,1,0
frame_265.jpg,0,1,1,0
frame_266.jpg,0,1,1,0
frame_267.jpg,0,1,1,0
frame_268.jpg,0,1,1,0
frame_269.jpg,0,1,1,0
frame_270.jpg,0,1,1,0
frame_271.jpg,0,1,1,0
frame_272.jpg,0,1,1,0
frame_273.jpg,0,1,1,0
frame_274.jpg,0,1,1,0
frame_275.jpg,0,1,1,0
frame_276.jpg,0,1,1,0
frame_277.jpg,0,1,1,0
frame_278.jpg,0,1,1,0
frame_279.jpg,0,1,1,0
frame_280.jpg,0,1,1,0
frame_281.jpg,0,1,1,0
frame_282.jpg,0,1,1,0
frame_283.jpg,0,1,1,0
frame_284.jpg,0,1,1,0
frame_285.jpg,0,1,1,0
frame_286.jpg,0,1,1,0
frame_287.jpg,0,1,1,0
frame_288.jpg,0,1,1,0
frame_289.jpg,0,1,1,0
frame_290.jpg,0,1,1,0
frame_291.jpg,0,1,1,0
frame_292.jpg,0,1,1,0
frame_293.jpg,0,1,1,0
frame_294.jpg,0,1,1,0
frame_295.jpg,0,1,1,0
frame_296.jpg,0,1,1,0
frame_297.jpg,0,1,1,0
frame_298.jpg,0,1,1,0
frame_299.jpg,0,1,1,0
frame_300.jpg,0,1,1,0
frame_301.jpg,0,1,1,0
frame_302.jpg,0,1,1,0
frame_303.jpg,0,1,1,0
frame_304.jpg,0,1,1,0
frame_305.jpg,0,1,1,0
frame_306.jpg,0,1,1,0
frame_307.jpg,0,1,1,0
frame_308.jpg,0,1,1,0
frame_309.jpg,0,1,1,0
frame_310.jpg,0,1,1,0
frame_311.jpg,0,1,1,0
frame_312.jpg,0,1,1,0
frame_313.jpg,0,1,1,0
frame_314.jpg,0,1,1,0
frame_315.jpg,0,1,1,0
frame_316.jpg,0,1,1,0
frame_317.jpg,0,1,1,0
frame_318.jpg,0,1,1,0
frame_319.jpg,0,1,1,0
frame_320.jpg,0,1,1,0
frame_321.jpg,0,1,1,0
frame_322.jpg,0,1,1,0
frame_323.jpg,0,1,1,0
frame_324.jpg,0,1,1,0
frame_325.jpg,0,1,1,0
frame_326.jpg,0,1,1,0
frame_327.jpg,0,1,1,0
frame_328.jpg,0,1,1,0
frame_329.jpg,0,1,1,0
frame_330.jpg,0,1,1,0
frame_331.jpg,0,1,1,0
frame_332.jpg,0,1,1,0
frame_333.jpg,0,1,1,0
frame_334.jpg,0,1,1,0
frame_335.jpg,0,1,1,0
frame_336.jpg,0,1,1,0
frame_337.jpg,0,1,1,0
frame_338.jpg,0,1,1,0
frame_339.jpg,0,1,1,0
frame_340.jpg,0,1,1,0
frame_341.jpg,0,1,1,0
frame_342.jpg,0,1,1,0
frame_343.jpg,0,1,1,0
frame_344.jpg,0,1,1,0
frame_345.jpg,0,1,1,0
frame_346.jpg,0,1,1,0
frame_347.jpg,0,1,1,0
frame_348.jpg,0,1,1,0
frame_349.jpg,0,1,1,0
frame_350.jpg,0,1,1,0
frame_351.jpg,0,1,1,0
frame_352.jpg,0,1,1,0
frame_353.jpg,0,1,1,0
frame_354.jpg,0,1,1,0
frame_355.jpg,0,1,1,0
frame_356.jpg,0,1,1,0
frame_357.jpg,0,1,1,0
frame_358.jpg,0,1,1,0
frame_359.jpg,0,1,1,0
frame_360.jpg,0,1,1,0
frame_361.jpg,0,1,1,0
frame_362.jpg,0,1,1,0
frame_363.jpg,0,1,1,0
frame_364.jpg,0,1,1,0
frame_365.jpg,0,1,1,0
frame_366.jpg,0,1,1,0
frame_367.jpg,0,1,1,0
frame_368.jpg,0,1,1,0
frame_369.jpg,0,1,1,0
frame_370.jpg,0,1,1,0
frame_410.jpg,0,0,1,0
frame_411.jpg,0,0,1,0
frame_412.jpg,0,0,1,0
frame_413.jpg,0,0,1,0
frame_414.jpg,0,0,1,0
frame_415.jpg,0,0,1,0
frame_416.jpg,0,0,1,0
frame_417.jpg,0,0,1,0
frame_418.jpg,0,0,1,0
frame_419.jpg,0,0,1,0
frame_420.jpg,0,0,1,0
frame_421.jpg,0,0,1,0
frame_422.jpg,0,0,1,0
frame_423.jpg,0,0,1,0
frame_424.jpg,0,0,1,0
frame_425.jpg,0,0,1,0
frame_426.jpg,0,0,1,0
frame_427.jpg,0,0,1,0
frame_428.jpg,0,0,1,0
frame_429.jpg,0,0,1,0
frame_430.jpg,0,0,1,0
frame_431.jpg,0,0,1,0
frame_432.jpg,0,0,1,0
frame_433.jpg,0,0,1,0
frame_434.jpg,0,0,1,0
frame_435.jpg,0,0,1,0
frame_436.jpg,0,0,1,0
frame_437.jpg,0,0,1,0
frame_438.jpg,0,0,1,0
frame_439.jpg,0,0,1,0
frame_440.jpg,0,0,1,0
frame_441.jpg,0,0,1,0
frame_442.jpg,0,0,1,0
frame_443.jpg,0,0,1,0
frame_444.jpg,0,0,1,0
frame_445.jpg,0,0,1,0
frame_446.jpg,0,0,1,0
frame_447.jpg,0,0,1,0
frame_448.jpg,0,0,1,0
frame_449.jpg,0,0,1,0
frame_450.jpg,0,0,1,0
frame_451.jpg,0,0,1,0
frame_452.jpg,0,0,1,0
frame_453.jpg,0,0,1,0
frame_454.jpg,0,0,1,0
frame_455.jpg,0,0,1,0
frame_456.jpg,0,0,1,0
frame_457.jpg,0,0,1,0
frame_458.jpg,0,0,1,0
frame_459.jpg,0,0,1,0
frame_460.jpg,0,0,1,0
frame_461.jpg,0,0,1,0
frame_462.jpg,0,0,1,0
frame_463.jpg,0,0,1,0
frame_464.jpg,0,0,1,0
frame_465.jpg,0,0,1,0
frame_475.jpg,1,0,1,0
frame_476.jpg,1,0,1,0
frame_477.jpg,1,0,1,0
frame_478.jpg,1,0,1,0
frame_479.jpg,1,0,1,0
frame_480.jpg,1,0,1,0
frame_481.jpg,1,0,1,0
frame_482.jpg,1,0,1,0
frame_483.jpg,1,0,1,0
frame_484.jpg,1,0,1,0
frame_485.jpg,1,0,1,0
frame_486.jpg,1,0,1,0
frame_487.jpg,1,0,1,0
frame_488.jpg,1,0,1,0
frame_489.jpg,1,0,1,0
frame_490.jpg,1,0,1,0
frame_491.jpg,1,0,1,0
frame_492.jpg,1,0,1,0
frame_493.jpg,1,0,1,0
frame_494.jpg,1,0,1,0
frame_495.jpg,1,0,1,0
frame_496.jpg,1,0,1,0
frame_497.jpg,1,0,1,0
frame_498.jpg,1,0,1,0
frame_499.jpg,1,0,1,0
frame_500.jpg,1,0,1,0
frame_501.jpg,1,0,1,0
frame_502.jpg,1,0,1,0
frame_503.jpg,1,0,1,0
frame_504.jpg,1,0,1,0
frame_505.jpg,1,0,1,0
frame_506.jpg,1,0,1,0
frame_507.jpg,1,0,1,0
frame_508.jpg,1,0,1,0
frame_509.jpg,1,0,1,0
frame_510.jpg,1,0,1,0
frame_511.jpg,1,0,1,0
frame_512.jpg,1,0,1,0
frame_513.jpg,1,0,1,0
frame_514.jpg,1,0,1,0
frame_515.jpg,1,0,1,0
frame_516.jpg,1,0,1,0
frame_517.jpg,1,0,1,0
frame_518.jpg,1,0,1,0
frame_519.jpg,1,0,1,0
frame_520.jpg,1,0,1,0
frame_521.jpg,1,0,1,0
frame_522.jpg,1,0,1,0
frame_523.jpg,1,0,1,0
frame_524.jpg,1,0,1,0
frame_525.jpg,1,0,1,0
frame_526.jpg,1,0,1,0
frame_527.jpg,1,0,1,0
frame_528.jpg,1,0,1,0
frame_529.jpg,1,0,1,0
frame_530.jpg,1,0,1,0
frame_531.jpg,1,0,1,0
frame_532.jpg,1,0,1,0
frame_533.jpg,1,0,1,0
frame_534.jpg,1,0,1,0
frame_535.jpg,1,0,1,0
frame_536.jpg,1,0,1,0
frame_537.jpg,1,0,1,0
frame_538.jpg,1,0,1,0
frame_539.jpg,1,0,1,0
frame_540.jpg,1,0,1,0
frame_541.jpg,1,0,1,0
frame_542.jpg,1,0,1,0
frame_543.jpg,1,0,1,0
frame_544.jpg,1,0,1,0
frame_545.jpg,1,0,1,0
frame_546.jpg,1,0,1,0
frame_547.jpg,1,0,1,0
frame_548.jpg,1,0,1,0
frame_549.jpg,1,0,1,0
frame_550.jpg,1,0,1,0
frame_551.jpg,1,0,1,0
frame_552.jpg,1,0,1,0
frame_553.jpg,1,0,1,0
frame_554.jpg,1,0,1,0
frame_555.jpg,1,0,1,0
frame_556.jpg,1,0,1,0
frame_557.jpg,1,0,1,0
frame_558.jpg,1,0,1,0
frame_559.jpg,1,0,1,0
frame_560.jpg,1,0,1,0
frame_561.jpg,1,0,1,0
frame_562.jpg,1,0,1,0
frame_563.jpg,1,0,1,0
frame_564.jpg,1,0,1,0
frame_565.jpg,1,0,1,0
frame_566.jpg,1,0,1,0
frame_567.jpg,1,0,1,0
frame_568.jpg,1,0,1,0
frame_569.jpg,1,0,1,0
frame_570.jpg,1,0,1,0
frame_571.jpg,1,0,1,0
frame_572.jpg,1,0,1,0
frame_573.jpg,1,0,1,0
frame_574.jpg,1,0,1,0
frame_575.jpg,1,0,1,0
frame_475.jpg,1,0,1,0
frame_476.jpg,1,0,1,0
frame_477.jpg,1,0,1,0
frame_478.jpg,1,0,1,0
frame_479.jpg,1,0,1,0
frame_480.jpg,1,0,1,0
frame_481.jpg,1,0,1,0
frame_482.jpg,1,0,1,0
frame_483.jpg,1,0,1,0
frame_484.jpg,1,0,1,0
frame_485.jpg,1,0,1,0
frame_486.jpg,1,0,1,0
frame_487.jpg,1,0,1,0
frame_488.jpg,1,0,1,0
frame_489.jpg,1,0,1,0
frame_490.jpg,1,0,1,0
frame_491.jpg,1,0,1,0
frame_492.jpg,1,0,1,0
frame_493.jpg,1,0,1,0
frame_494.jpg,1,0,1,0
frame_495.jpg,1,0,1,0
frame_496.jpg,1,0,1,0
frame_497.jpg,1,0,1,0
frame_498.jpg,1,0,1,0
frame_499.jpg,1,0,1,0
frame_500.jpg,1,0,1,0
frame_501.jpg,1,0,1,0
frame_502.jpg,1,0,1,0
frame_503.jpg,1,0,1,0
frame_504.jpg,1,0,1,0
frame_505.jpg,1,0,1,0
frame_506.jpg,1,0,1,0
frame_507.jpg,1,0,1,0
frame_508.jpg,1,0,1,0
frame_509.jpg,1,0,1,0
frame_510.jpg,1,0,1,0
frame_511.jpg,1,0,1,0
frame_512.jpg,1,0,1,0
frame_513.jpg,1,0,1,0
frame_514.jpg,1,0,1,0
frame_515.jpg,1,0,1,0
frame_516.jpg,1,0,1,0
frame_517.jpg,1,0,1,0
frame_518.jpg,1,0,1,0
frame_519.jpg,1,0,1,0
frame_520.jpg,1,0,1,0
frame_521.jpg,1,0,1,0
frame_522.jpg,1,0,1,0
frame_523.jpg,1,0,1,0
frame_524.jpg,1,0,1,0
frame_525.jpg,1,0,1,0
frame_526.jpg,1,0,1,0
frame_527.jpg,1,0,1,0
frame_528.jpg,1,0,1,0
frame_529.jpg,1,0,1,0
frame_530.jpg,1,0,1,0
frame_531.jpg,1,0,1,0
frame_532.jpg,1,0,1,0
frame_533.jpg,1,0,1,0
frame_534.jpg,1,0,1,0
frame_535.jpg,1,0,1,0
frame_536.jpg,1,0,1,0
frame_537.jpg,1,0,1,0
frame_538.jpg,1,0,1,0
frame_539.jpg,1,0,1,0
frame_540.jpg,1,0,1,0
frame_541.jpg,1,0,1,0
frame_542.jpg,1,0,1,0
frame_543.jpg,1,0,1,0
frame_544.jpg,1,0,1,0
frame_545.jpg,1,0,1,0
frame_546.jpg,1,0,1,0
frame_547.jpg,1,0,1,0
frame_548.jpg,1,0,1,0
frame_549.jpg,1,0,1,0
frame_550.jpg,1,0,1,0
frame_551.jpg,1,0,1,0
frame_552.jpg,1,0,1,0
frame_553.jpg,1,0,1,0
frame_554.jpg,1,0,1,0
frame_555.jpg,1,0,1,0
frame_556.jpg,1,0,1,0
frame_557.jpg,1,0,1,0
frame_558.jpg,1,0,1,0
frame_559.jpg,1,0,1,0
frame_560.jpg,1,0,1,0
frame_561.jpg,1,0,1,0
frame_562.jpg,1,0,1,0
frame_563.jpg,1,0,1,0
frame_564.jpg,1,0,1,0
frame_565.jpg,1,0,1,0
frame_566.jpg,1,0,1,0
frame_567.jpg,1,0,1,0
frame_568.jpg,1,0,1,0
frame_569.jpg,1,0,1,0
frame_570.jpg,1,0,1,0
frame_571.jpg,1,0,1,0
frame_572.jpg,1,0,1,0
frame_573.jpg,1,0,1,0
frame_574.jpg,1,0,1,0
frame_575.jpg,1,0,1,0
frame_630.jpg,0,0,1,0
frame_631.jpg,0,0,1,0
frame_632.jpg,0,0,1,0
frame_633.jpg,0,0,1,0
frame_634.jpg,0,0,1,0
frame_635.jpg,0,0,1,0
frame_636.jpg,0,0,1,0
frame_637.jpg,0,0,1,0
frame_638.jpg,0,0,1,0
frame_645.jpg,0,0,1,0
frame_646.jpg,0,0,1,0
frame_647.jpg,0,0,1,0
frame_648.jpg,0,0,1,0
frame_649.jpg,0,0,1,0
frame_650.jpg,0,0,1,0
frame_651.jpg,0,0,1,0
frame_652.jpg,0,0,1,0
frame_653.jpg,0,0,1,0
frame_654.jpg,0,0,1,0
frame_655.jpg,0,0,1,0
frame_656.jpg,0,0,1,0
frame_657.jpg,0,0,1,0
frame_658.jpg,0,0,1,0
frame_659.jpg,0,0,1,0
frame_660.jpg,0,0,1,0
frame_661.jpg,0,0,1,0
frame_662.jpg,0,0,1,0
frame_663.jpg,0,0,1,0
frame_664.jpg,0,0,1,0
frame_665.jpg,0,0,1,0
frame_845.jpg,0,0,1,0
frame_846.jpg,0,0,1,0
frame_847.jpg,0,0,1,0
frame_848.jpg,0,0,1,0
frame_849.jpg,0,0,1,0
frame_850.jpg,0,0,1,0
frame_851.jpg,0,0,1,0
frame_852.jpg,0,0,1,0
frame_853.jpg,0,0,1,0
frame_854.jpg,0,0,1,0
frame_855.jpg,0,0,1,0
frame_856.jpg,0,0,1,0
frame_857.jpg,0,0,1,0
frame_858.jpg,0,0,1,0
frame_859.jpg,0,0,1,0
frame_860.jpg,0,0,1,0
frame_861.jpg,0,0,1,0
frame_862.jpg,0,0,1,0
frame_863.jpg,0,0,1,0
frame_864.jpg,0,0,1,0
frame_865.jpg,0,0,1,0
frame_866.jpg,0,0,1,0
frame_867.jpg,0,0,1,0
frame_868.jpg,0,0,1,0
frame_869.jpg,0,0,1,0
frame_870.jpg,0,0,1,0
frame_871.jpg,0,0,1,0
frame_872.jpg,0,0,1,0
frame_873.jpg,0,0,1,0
frame_874.jpg,0,0,1,0
frame_875.jpg,0,0,1,0
frame_876.jpg,0,0,1,0
frame_877.jpg,0,0,1,0
frame_878.jpg,0,0,1,0
frame_879.jpg,0,0,1,0
frame_880.jpg,0,0,1,0
