frame,left,right,forward,backward
frame_159.jpg,1,0,1,0
frame_160.jpg,1,0,1,0
frame_161.jpg,1,0,1,0
frame_162.jpg,1,0,1,0
frame_163.jpg,1,0,1,0
frame_164.jpg,1,0,1,0
frame_165.jpg,1,0,1,0
frame_166.jpg,1,0,1,0
frame_167.jpg,1,0,1,0
frame_168.jpg,1,0,1,0
frame_169.jpg,1,0,1,0
frame_170.jpg,1,0,1,0
frame_171.jpg,1,0,1,0
frame_172.jpg,1,0,1,0
frame_173.jpg,1,0,1,0
frame_174.jpg,1,0,1,0
frame_175.jpg,1,0,1,0
frame_176.jpg,1,0,1,0
frame_177.jpg,1,0,1,0
frame_178.jpg,1,0,1,0
frame_179.jpg,1,0,1,0
frame_180.jpg,1,0,1,0
frame_181.jpg,1,0,1,0
frame_182.jpg,1,0,1,0
frame_183.jpg,1,0,1,0
frame_184.jpg,1,0,1,0
frame_185.jpg,1,0,1,0
frame_186.jpg,1,0,1,0
frame_187.jpg,1,0,1,0
frame_188.jpg,1,0,1,0
frame_189.jpg,1,0,1,0
frame_190.jpg,1,0,1,0
frame_191.jpg,1,0,1,0
frame_192.jpg,1,0,1,0
frame_193.jpg,1,0,1,0
frame_194.jpg,1,0,1,0
frame_195.jpg,1,0,1,0
frame_196.jpg,1,0,1,0
frame_197.jpg,1,0,1,0
frame_198.jpg,1,0,1,0
frame_199.jpg,1,0,1,0
frame_200.jpg,1,0,1,0
frame_201.jpg,1,0,1,0
frame_202.jpg,1,0,1,0
frame_203.jpg,1,0,1,0
frame_204.jpg,1,0,1,0
frame_205.jpg,1,0,1,0
frame_206.jpg,1,0,1,0
frame_207.jpg,1,0,1,0
frame_208.jpg,1,0,1,0
frame_209.jpg,1,0,1,0
frame_210.jpg,1,0,1,0
frame_211.jpg,1,0,1,0
frame_212.jpg,1,0,1,0
frame_213.jpg,1,0,1,0
frame_214.jpg,1,0,1,0
frame_215.jpg,1,0,1,0
frame_216.jpg,1,0,1,0
frame_217.jpg,1,0,1,0
frame_218.jpg,1,0,1,0
frame_219.jpg,1,0,1,0
frame_220.jpg,1,0,1,0
frame_221.jpg,1,0,1,0
frame_222.jpg,1,0,1,0
frame_223.jpg,1,0,1,0
frame_224.jpg,1,0,1,0
frame_225.jpg,1,0,1,0
frame_226.jpg,1,0,1,0
frame_227.jpg,1,0,1,0
frame_228.jpg,1,0,1,0
frame_229.jpg,1,0,1,0
frame_230.jpg,1,0,1,0
frame_231.jpg,1,0,1,0
frame_232.jpg,1,0,1,0
frame_233.jpg,1,0,1,0
frame_234.jpg,1,0,1,0
frame_235.jpg,1,0,1,0
frame_236.jpg,1,0,1,0
frame_237.jpg,1,0,1,0
frame_238.jpg,1,0,1,0
frame_239.jpg,1,0,1,0
frame_240.jpg,1,0,1,0
frame_241.jpg,1,0,1,0
frame_242.jpg,1,0,1,0
frame_243.jpg,1,0,1,0
frame_244.jpg,1,0,1,0
frame_245.jpg,1,0,1,0
frame_246.jpg,1,0,1,0
frame_247.jpg,1,0,1,0
frame_248.jpg,1,0,1,0
frame_249.jpg,1,0,1,0
frame_250.jpg,1,0,1,0
frame_251.jpg,1,0,1,0
frame_252.jpg,1,0,1,0
frame_253.jpg,1,0,1,0
frame_254.jpg,1,0,1,0
frame_255.jpg,1,0,1,0
frame_256.jpg,1,0,1,0
frame_257.jpg,1,0,1,0
frame_258.jpg,1,0,1,0
frame_259.jpg,1,0,1,0
frame_260.jpg,1,0,1,0
frame_261.jpg,1,0,1,0
frame_262.jpg,1,0,1,0
frame_263.jpg,1,0,1,0
frame_264.jpg,1,0,1,0
frame_265.jpg,1,0,1,0
frame_266.jpg,1,0,1,0
frame_267.jpg,1,0,1,0
frame_268.jpg,1,0,1,0
frame_269.jpg,1,0,1,0
frame_270.jpg,1,0,1,0
