frame,left,right,forward,backward
frame_167.jpg,0,0,1,0
frame_168.jpg,0,0,1,0
frame_169.jpg,0,0,1,0
frame_170.jpg,0,0,1,0
frame_171.jpg,0,0,1,0
frame_172.jpg,0,0,1,0
frame_173.jpg,0,0,1,0
frame_174.jpg,0,0,1,0
frame_175.jpg,0,0,1,0
frame_176.jpg,0,0,1,0
frame_177.jpg,0,0,1,0
frame_178.jpg,0,0,1,0
frame_179.jpg,0,0,1,0
frame_180.jpg,0,0,1,0
frame_181.jpg,0,0,1,0
frame_182.jpg,0,0,1,0
frame_183.jpg,0,0,1,0
frame_184.jpg,0,0,1,0
frame_185.jpg,0,0,1,0
frame_186.jpg,0,0,1,0
frame_187.jpg,0,0,1,0
frame_188.jpg,0,0,1,0
frame_189.jpg,0,0,1,0
frame_190.jpg,0,0,1,0
frame_240.jpg,0,0,1,0
frame_241.jpg,0,0,1,0
frame_242.jpg,0,0,1,0
frame_243.jpg,0,0,1,0
frame_244.jpg,0,0,1,0
frame_245.jpg,0,0,1,0
frame_246.jpg,0,0,1,0
frame_247.jpg,0,0,1,0
frame_248.jpg,0,0,1,0
frame_249.jpg,0,0,1,0
frame_250.jpg,0,0,1,0
frame_251.jpg,0,0,1,0
frame_252.jpg,0,0,1,0
frame_253.jpg,0,0,1,0
frame_254.jpg,0,0,1,0
frame_255.jpg,0,0,1,0
frame_256.jpg,0,0,1,0
frame_257.jpg,0,0,1,0
frame_258.jpg,0,0,1,0
frame_259.jpg,0,0,1,0
frame_260.jpg,0,0,1,0
frame_261.jpg,0,0,1,0
frame_262.jpg,0,0,1,0
frame_263.jpg,0,0,1,0
frame_264.jpg,0,0,1,0
frame_265.jpg,0,0,1,0
frame_266.jpg,0,0,1,0
frame_267.jpg,0,0,1,0
frame_268.jpg,0,0,1,0
frame_269.jpg,0,0,1,0
frame_270.jpg,0,0,1,0
frame_271.jpg,0,0,1,0
frame_272.jpg,0,0,1,0
frame_273.jpg,0,0,1,0
frame_274.jpg,0,0,1,0
frame_275.jpg,0,0,1,0
frame_276.jpg,0,0,1,0
frame_277.jpg,0,0,1,0
frame_278.jpg,0,0,1,0
frame_279.jpg,0,0,1,0
frame_280.jpg,0,0,1,0
frame_281.jpg,0,0,1,0
frame_282.jpg,0,0,1,0
frame_283.jpg,0,0,1,0
frame_284.jpg,0,0,1,0
frame_285.jpg,0,0,1,0
frame_286.jpg,0,0,1,0
frame_287.jpg,0,0,1,0
frame_288.jpg,0,0,1,0
frame_289.jpg,0,0,1,0
frame_290.jpg,0,0,1,0
frame_291.jpg,0,0,1,0
frame_292.jpg,0,0,1,0
frame_293.jpg,0,0,1,0
frame_294.jpg,0,0,1,0
frame_295.jpg,0,0,1,0
frame_296.jpg,0,0,1,0
frame_297.jpg,0,0,1,0
frame_298.jpg,0,0,1,0
frame_299.jpg,0,0,1,0
frame_300.jpg,0,0,1,0
frame_301.jpg,0,0,1,0
frame_302.jpg,0,0,1,0
frame_303.jpg,0,0,1,0
frame_304.jpg,0,0,1,0
frame_305.jpg,0,0,1,0
frame_306.jpg,0,0,1,0
frame_307.jpg,0,0,1,0
frame_308.jpg,0,0,1,0
frame_309.jpg,0,0,1,0
frame_310.jpg,0,0,1,0
frame_311.jpg,0,0,1,0
frame_312.jpg,0,0,1,0
frame_313.jpg,0,0,1,0
frame_314.jpg,0,0,1,0
frame_315.jpg,0,0,1,0
