frame,left,right,forward,backward
frame_151.jpg,0,0,0,0
frame_152.jpg,0,0,0,0
frame_153.jpg,0,0,0,0
frame_154.jpg,0,0,1,0
frame_155.jpg,0,0,1,0
frame_156.jpg,0,0,0,0
frame_157.jpg,0,0,0,0
frame_158.jpg,0,1,0,0
frame_159.jpg,0,0,0,0
frame_160.jpg,0,0,0,0
frame_161.jpg,1,0,0,0
frame_162.jpg,0,0,0,0
frame_163.jpg,0,0,0,0
frame_164.jpg,0,0,0,0
frame_165.jpg,1,0,0,0
frame_166.jpg,1,0,0,0
frame_167.jpg,1,0,0,0
frame_168.jpg,0,0,0,0
frame_169.jpg,0,0,0,0
frame_170.jpg,0,0,0,0
frame_171.jpg,0,0,1,0
frame_172.jpg,0,0,1,0
frame_173.jpg,0,0,1,0
frame_174.jpg,1,0,1,0
frame_175.jpg,1,0,1,0
frame_176.jpg,1,0,1,0
frame_177.jpg,0,0,1,0
frame_178.jpg,0,0,1,0
frame_179.jpg,0,0,1,0
frame_180.jpg,0,0,1,0
frame_181.jpg,0,0,1,0
frame_182.jpg,0,1,1,0
frame_183.jpg,0,0,1,0
frame_184.jpg,0,0,1,0
frame_185.jpg,0,0,1,0
frame_186.jpg,0,0,1,0
frame_187.jpg,0,0,1,0
frame_188.jpg,1,0,1,0
frame_189.jpg,0,0,1,0
frame_190.jpg,0,0,1,0
frame_191.jpg,0,0,1,0
frame_192.jpg,0,0,1,0
frame_193.jpg,0,0,1,0
frame_194.jpg,0,1,1,0
frame_195.jpg,0,0,1,0
frame_196.jpg,0,0,1,0
frame_197.jpg,0,0,1,0
frame_198.jpg,0,0,1,0
frame_199.jpg,0,0,1,0
frame_200.jpg,0,0,1,0
frame_201.jpg,0,0,1,0
frame_202.jpg,0,0,1,0
frame_203.jpg,0,0,1,0
frame_204.jpg,0,0,1,0
frame_205.jpg,0,0,1,0
frame_206.jpg,0,0,1,0
frame_207.jpg,0,0,1,0
frame_208.jpg,0,0,1,0
frame_209.jpg,0,0,1,0
frame_210.jpg,0,0,1,0
frame_211.jpg,0,0,1,0
frame_212.jpg,0,0,0,0
frame_213.jpg,0,0,0,0
frame_214.jpg,0,0,0,0
frame_215.jpg,0,0,0,0
frame_216.jpg,0,0,0,0
frame_217.jpg,0,0,0,0
frame_218.jpg,0,0,0,0
frame_219.jpg,0,0,0,0
frame_220.jpg,0,0,0,0
frame_221.jpg,0,0,1,0
frame_222.jpg,1,0,1,0
frame_223.jpg,1,0,1,0
frame_224.jpg,1,0,1,0
frame_225.jpg,0,0,1,0
frame_226.jpg,0,0,1,0
frame_227.jpg,0,1,1,0
frame_228.jpg,0,1,1,0
frame_229.jpg,0,0,1,0
frame_230.jpg,0,0,1,0
frame_231.jpg,1,0,1,0
frame_232.jpg,0,0,0,0
frame_233.jpg,0,0,0,0
frame_234.jpg,1,0,0,0
frame_235.jpg,1,0,0,0
frame_236.jpg,1,0,0,0
frame_237.jpg,1,0,0,0
frame_238.jpg,1,0,0,0
frame_239.jpg,1,0,0,0
frame_240.jpg,1,0,0,0
frame_241.jpg,1,0,0,0
frame_242.jpg,0,0,0,0
frame_243.jpg,0,0,0,0
frame_244.jpg,1,0,0,0
frame_245.jpg,1,0,0,0
frame_246.jpg,1,0,0,0
frame_247.jpg,0,0,0,0
frame_248.jpg,0,0,0,0
frame_249.jpg,0,0,0,0
frame_250.jpg,0,0,0,0
frame_251.jpg,0,0,0,0
frame_252.jpg,0,0,0,0
frame_253.jpg,0,0,0,0
frame_254.jpg,0,0,0,0
frame_255.jpg,0,0,0,0
frame_256.jpg,0,0,0,0
frame_257.jpg,0,0,0,0
frame_258.jpg,0,0,0,0
frame_259.jpg,0,1,0,0
frame_260.jpg,0,1,0,1
frame_261.jpg,0,1,0,1
frame_262.jpg,0,1,0,1
frame_263.jpg,0,1,0,1
frame_264.jpg,0,1,0,1
frame_265.jpg,0,1,0,1
frame_266.jpg,0,1,0,1
frame_267.jpg,0,1,0,1
frame_268.jpg,0,1,0,1
frame_269.jpg,0,1,0,1
frame_270.jpg,0,1,0,1
frame_271.jpg,0,1,0,1
frame_272.jpg,0,1,0,1
frame_273.jpg,0,1,0,1
frame_274.jpg,0,1,0,1
frame_275.jpg,0,1,0,1
frame_276.jpg,0,1,0,1
frame_277.jpg,0,1,0,1
frame_278.jpg,0,1,0,1
frame_279.jpg,0,1,0,1
frame_280.jpg,0,1,0,1
frame_281.jpg,0,0,0,1
frame_282.jpg,0,0,0,1
frame_283.jpg,0,0,0,1
frame_284.jpg,0,0,0,0
frame_285.jpg,0,0,0,0
frame_286.jpg,0,0,1,0
frame_287.jpg,0,0,1,0
frame_288.jpg,0,0,0,0
frame_289.jpg,0,0,0,0
frame_290.jpg,0,0,0,0
frame_291.jpg,0,0,0,0
frame_292.jpg,0,0,0,0
frame_293.jpg,0,0,0,0
frame_294.jpg,0,0,0,0
frame_295.jpg,0,0,0,0
frame_296.jpg,0,0,0,0
frame_297.jpg,0,0,0,0
frame_298.jpg,0,0,0,0
frame_299.jpg,0,0,0,0
frame_300.jpg,0,0,0,0
frame_301.jpg,0,0,0,0
frame_302.jpg,0,0,0,0
frame_303.jpg,0,0,0,0
frame_304.jpg,0,0,0,0
frame_305.jpg,0,0,0,0
frame_306.jpg,0,0,0,0
frame_307.jpg,0,0,0,0
frame_308.jpg,0,0,0,0
frame_309.jpg,0,0,0,0
frame_310.jpg,0,0,0,0
frame_311.jpg,0,0,0,0
frame_312.jpg,0,0,0,0
frame_313.jpg,0,0,0,0
frame_314.jpg,0,0,0,0
frame_315.jpg,0,0,0,0
frame_316.jpg,0,0,0,0
frame_317.jpg,0,0,0,0
frame_318.jpg,0,0,1,0
frame_319.jpg,0,0,1,0
frame_320.jpg,0,0,1,0
frame_321.jpg,0,0,1,0
frame_322.jpg,1,0,1,0
frame_323.jpg,1,0,1,0
frame_324.jpg,1,0,0,0
frame_325.jpg,1,0,0,0
frame_326.jpg,0,0,0,0
frame_327.jpg,0,0,0,0
frame_328.jpg,0,1,0,0
frame_329.jpg,0,0,0,0
frame_330.jpg,0,0,0,0
frame_331.jpg,0,0,1,0
frame_332.jpg,1,0,1,0
frame_333.jpg,0,0,1,0
frame_334.jpg,0,0,1,0
frame_335.jpg,0,1,1,0
frame_336.jpg,0,0,1,0
frame_337.jpg,0,0,1,0
frame_338.jpg,0,0,0,0
frame_339.jpg,0,0,0,0
frame_340.jpg,0,0,0,0
frame_341.jpg,0,0,0,0
frame_342.jpg,0,0,0,0
frame_343.jpg,1,0,0,0
frame_344.jpg,1,0,0,0
frame_345.jpg,1,0,0,0
frame_346.jpg,1,0,0,0
frame_347.jpg,0,0,0,0
frame_348.jpg,0,0,0,0
frame_349.jpg,1,0,0,0
frame_350.jpg,1,0,0,0
frame_351.jpg,0,0,0,0
frame_352.jpg,1,0,0,0
frame_353.jpg,0,0,0,0
frame_354.jpg,0,0,0,0
frame_355.jpg,0,0,0,0
frame_356.jpg,1,0,0,0
frame_357.jpg,0,0,0,0
frame_358.jpg,0,0,0,0
frame_359.jpg,0,0,0,0
frame_360.jpg,0,0,0,0
frame_361.jpg,0,0,1,0
frame_362.jpg,0,0,1,0
frame_363.jpg,0,0,1,0
frame_364.jpg,0,0,1,0
frame_365.jpg,0,0,1,0
frame_366.jpg,0,0,1,0
frame_367.jpg,0,0,1,0
frame_368.jpg,0,0,1,0
frame_369.jpg,0,0,1,0
frame_370.jpg,0,0,1,0
frame_371.jpg,0,0,1,0
frame_372.jpg,0,0,1,0
frame_373.jpg,0,0,1,0
frame_374.jpg,1,0,1,0
frame_375.jpg,0,0,1,0
frame_376.jpg,0,1,1,0
frame_377.jpg,0,0,1,0
frame_378.jpg,0,0,1,0
frame_379.jpg,0,0,1,0
frame_380.jpg,1,0,0,0
frame_381.jpg,1,0,0,0
frame_382.jpg,1,0,0,0
frame_383.jpg,1,0,0,0
frame_384.jpg,0,0,1,0
frame_385.jpg,0,0,1,0
frame_386.jpg,0,0,1,0
frame_387.jpg,0,0,1,0
frame_388.jpg,0,0,1,0
frame_389.jpg,0,0,1,0
frame_390.jpg,0,0,0,0
frame_391.jpg,0,1,0,0
frame_392.jpg,0,1,0,0
frame_393.jpg,0,0,0,0
frame_394.jpg,0,0,0,0
frame_395.jpg,0,0,1,0
frame_396.jpg,0,0,1,0
frame_397.jpg,0,0,1,0
frame_398.jpg,0,0,1,0
frame_399.jpg,1,0,0,0
frame_400.jpg,1,0,0,0
frame_401.jpg,1,0,0,0
frame_402.jpg,1,0,0,0
frame_403.jpg,1,0,0,0
frame_404.jpg,1,0,0,0
frame_405.jpg,1,0,0,0
frame_406.jpg,1,0,0,0
frame_407.jpg,1,0,0,0
frame_408.jpg,1,0,0,0
frame_409.jpg,1,0,0,0
frame_410.jpg,1,0,0,0
frame_411.jpg,1,0,0,0
frame_412.jpg,1,0,0,0
frame_413.jpg,1,0,0,0
frame_414.jpg,1,0,0,0
frame_415.jpg,1,0,0,0
frame_416.jpg,1,0,0,0
frame_417.jpg,1,0,0,0
frame_418.jpg,1,0,0,0
frame_419.jpg,1,0,0,0
frame_420.jpg,1,0,0,0
frame_421.jpg,1,0,0,0
frame_422.jpg,0,0,0,0
frame_423.jpg,0,0,0,0
frame_424.jpg,0,0,0,0
frame_425.jpg,0,0,0,0
frame_426.jpg,0,0,0,0
frame_427.jpg,0,0,0,0
frame_428.jpg,0,0,0,0
frame_429.jpg,0,0,0,0
frame_430.jpg,0,0,0,0
frame_431.jpg,0,0,0,0
frame_432.jpg,0,0,0,0
frame_433.jpg,0,0,0,0
frame_434.jpg,0,0,0,0
frame_435.jpg,0,0,0,0
frame_436.jpg,0,0,0,0
frame_437.jpg,0,0,0,0
frame_438.jpg,0,0,0,0
frame_439.jpg,0,0,0,0
frame_440.jpg,0,0,0,0
frame_441.jpg,0,0,0,0
frame_442.jpg,0,0,0,0
frame_443.jpg,0,0,1,0
frame_444.jpg,0,0,1,0
frame_445.jpg,1,0,1,0
frame_446.jpg,1,0,1,0
frame_447.jpg,1,0,1,0
frame_448.jpg,1,0,1,0
frame_449.jpg,0,0,1,0
frame_450.jpg,0,0,1,0
frame_451.jpg,0,0,1,0
frame_452.jpg,0,0,1,0
frame_453.jpg,0,0,1,0
frame_454.jpg,0,0,1,0
frame_455.jpg,0,0,1,0
frame_456.jpg,0,0,1,0
frame_457.jpg,0,0,1,0
frame_458.jpg,0,0,1,0
frame_459.jpg,1,0,1,0
frame_460.jpg,1,0,1,0
frame_461.jpg,1,0,1,0
frame_462.jpg,0,0,1,0
frame_463.jpg,0,0,1,0
frame_464.jpg,0,0,1,0
frame_465.jpg,0,1,1,0
frame_466.jpg,0,0,1,0
frame_467.jpg,0,0,1,0
frame_468.jpg,0,0,1,0
frame_469.jpg,0,0,1,0
frame_470.jpg,0,0,1,0
frame_471.jpg,0,0,1,0
frame_472.jpg,0,0,1,0
frame_473.jpg,0,0,1,0
frame_474.jpg,0,0,1,0
frame_475.jpg,0,0,1,0
frame_476.jpg,0,1,1,0
frame_477.jpg,0,1,1,0
frame_478.jpg,0,0,1,0
frame_479.jpg,0,0,1,0
frame_480.jpg,0,0,1,0
frame_481.jpg,0,0,1,0
frame_482.jpg,1,0,1,0
frame_483.jpg,0,0,1,0
frame_484.jpg,0,0,1,0
frame_485.jpg,0,0,1,0
frame_486.jpg,0,0,1,0
frame_487.jpg,0,0,1,0
frame_488.jpg,0,1,1,0
frame_489.jpg,0,1,1,0
frame_490.jpg,0,0,1,0
frame_491.jpg,0,0,1,0
frame_492.jpg,0,0,1,0
frame_493.jpg,0,0,1,0
frame_494.jpg,0,1,1,0
frame_495.jpg,0,1,1,0
frame_496.jpg,0,1,1,0
frame_497.jpg,0,1,1,0
frame_498.jpg,0,1,1,0
frame_499.jpg,0,0,1,0
frame_500.jpg,0,0,0,0
frame_501.jpg,0,0,0,0
frame_502.jpg,0,0,0,0
frame_503.jpg,0,0,0,0
frame_504.jpg,0,0,0,0
frame_505.jpg,0,0,0,0
frame_506.jpg,0,0,0,0
frame_507.jpg,0,0,0,0
frame_508.jpg,0,0,0,0
frame_509.jpg,0,0,0,0
frame_510.jpg,0,0,0,0
frame_511.jpg,0,0,0,0
frame_512.jpg,0,0,0,0
frame_513.jpg,0,0,0,0
frame_514.jpg,0,0,0,0
frame_515.jpg,0,0,0,0
frame_516.jpg,0,0,0,0
frame_517.jpg,0,0,0,0
frame_518.jpg,0,0,0,0
frame_519.jpg,0,0,0,0
frame_520.jpg,0,0,0,0
frame_521.jpg,0,0,0,0
frame_522.jpg,0,0,0,0
frame_523.jpg,0,0,0,0
frame_524.jpg,0,0,0,0
frame_0.jpg,0,0,0,0
frame_1.jpg,0,0,0,0
frame_2.jpg,0,0,0,0
frame_3.jpg,0,0,0,0
frame_4.jpg,0,0,0,0
frame_5.jpg,0,0,0,0
frame_6.jpg,0,0,0,0
frame_7.jpg,0,0,1,0
frame_8.jpg,0,0,1,0
frame_9.jpg,0,0,1,0
frame_10.jpg,0,0,1,0
frame_11.jpg,0,0,1,0
frame_12.jpg,0,0,1,0
frame_13.jpg,0,0,1,0
frame_14.jpg,0,0,1,0
frame_15.jpg,0,0,1,0
frame_16.jpg,0,0,1,0
frame_17.jpg,0,0,1,0
frame_18.jpg,0,0,1,0
frame_19.jpg,0,0,1,0
frame_20.jpg,0,0,1,0
frame_21.jpg,0,0,1,0
frame_22.jpg,0,0,1,0
frame_23.jpg,0,0,1,0
frame_24.jpg,0,0,1,0
frame_25.jpg,0,0,1,0
frame_26.jpg,0,0,1,0
frame_27.jpg,0,0,1,0
frame_28.jpg,0,0,1,0
frame_29.jpg,0,0,1,0
frame_30.jpg,0,0,1,0
frame_31.jpg,0,0,1,0
frame_32.jpg,0,0,1,0
frame_33.jpg,0,0,1,0
frame_34.jpg,0,0,1,0
frame_35.jpg,0,0,1,0
frame_36.jpg,0,0,1,0
frame_37.jpg,0,0,1,0
frame_38.jpg,0,0,1,0
frame_39.jpg,0,0,1,0
frame_40.jpg,0,0,1,0
frame_41.jpg,0,0,1,0
frame_42.jpg,0,0,1,0
frame_43.jpg,0,0,1,0
frame_44.jpg,0,0,1,0
frame_45.jpg,0,0,1,0
frame_46.jpg,0,0,1,0
frame_47.jpg,0,0,1,0
frame_48.jpg,0,0,1,0
frame_49.jpg,0,0,1,0
frame_50.jpg,0,0,1,0
frame_51.jpg,0,0,1,0
frame_52.jpg,0,0,1,0
frame_53.jpg,0,0,1,0
frame_54.jpg,0,0,1,0
frame_55.jpg,0,0,1,0
frame_56.jpg,0,0,1,0
frame_57.jpg,0,0,1,0
frame_58.jpg,0,0,1,0
frame_59.jpg,0,0,1,0
frame_60.jpg,0,0,1,0
frame_61.jpg,0,0,1,0
frame_62.jpg,0,0,1,0
frame_63.jpg,0,0,1,0
frame_64.jpg,0,0,1,0
frame_65.jpg,0,0,1,0
frame_66.jpg,0,0,1,0
frame_67.jpg,0,0,1,0
frame_68.jpg,0,0,1,0
frame_69.jpg,0,0,1,0
frame_70.jpg,0,0,1,0
frame_71.jpg,0,0,1,0
frame_72.jpg,0,0,1,0
frame_73.jpg,0,0,1,0
frame_74.jpg,0,0,1,0
frame_75.jpg,1,0,1,0
frame_76.jpg,1,0,1,0
frame_77.jpg,1,0,1,0
frame_78.jpg,1,0,1,0
frame_79.jpg,1,0,1,0
frame_80.jpg,1,0,1,0
frame_81.jpg,1,0,0,0
frame_82.jpg,1,0,0,0
frame_83.jpg,1,0,0,0
frame_84.jpg,1,0,0,0
frame_85.jpg,1,0,0,0
frame_86.jpg,1,0,0,0
frame_87.jpg,1,0,0,0
frame_88.jpg,1,0,0,0
frame_89.jpg,0,0,0,0
frame_90.jpg,0,0,0,0
frame_91.jpg,0,0,0,0
frame_92.jpg,0,0,0,0
frame_93.jpg,1,0,0,0
frame_94.jpg,1,0,0,0
frame_95.jpg,1,0,0,0
frame_96.jpg,0,0,0,0
frame_97.jpg,0,0,0,0
frame_98.jpg,0,0,0,0
frame_99.jpg,0,0,1,0
frame_100.jpg,0,0,1,0
frame_101.jpg,0,0,1,0
frame_102.jpg,0,0,1,0
frame_103.jpg,0,0,1,0
frame_104.jpg,0,0,1,0
frame_105.jpg,0,0,1,0
frame_106.jpg,0,0,1,0
frame_107.jpg,0,0,1,0
frame_108.jpg,1,0,1,0
frame_109.jpg,0,0,1,0
frame_110.jpg,0,0,1,0
frame_111.jpg,0,0,1,0
frame_112.jpg,0,0,1,0
frame_113.jpg,0,0,1,0
frame_114.jpg,0,0,1,0
frame_115.jpg,1,0,1,0
frame_116.jpg,0,0,1,0
frame_117.jpg,1,0,1,0
frame_118.jpg,0,0,1,0
frame_119.jpg,0,0,1,0
frame_120.jpg,0,0,1,0
frame_121.jpg,0,0,1,0
frame_122.jpg,1,0,1,0
frame_123.jpg,1,0,1,0
frame_124.jpg,0,0,1,0
frame_125.jpg,0,0,1,0
frame_126.jpg,0,0,1,0
frame_127.jpg,0,0,1,0
frame_128.jpg,0,0,1,0
frame_129.jpg,0,0,1,0
frame_130.jpg,0,0,1,0
frame_131.jpg,0,0,1,0
frame_132.jpg,0,0,1,0
frame_133.jpg,0,0,1,0
frame_134.jpg,0,0,1,0
frame_135.jpg,0,0,1,0
frame_136.jpg,0,0,1,0
frame_137.jpg,0,0,1,0
frame_138.jpg,0,0,1,0
frame_139.jpg,1,0,1,0
frame_140.jpg,1,0,1,0
frame_141.jpg,0,0,1,0
frame_142.jpg,1,0,1,0
frame_143.jpg,0,0,1,0
frame_144.jpg,0,0,1,0
frame_145.jpg,0,0,1,0
frame_146.jpg,0,0,1,0
frame_147.jpg,0,0,1,0
frame_148.jpg,0,0,1,0
frame_149.jpg,0,0,1,0
frame_150.jpg,0,0,1,0
frame_151.jpg,0,0,1,0
frame_152.jpg,0,0,1,0
frame_153.jpg,0,0,1,0
frame_154.jpg,0,1,1,0
frame_155.jpg,0,1,1,0
frame_156.jpg,0,0,1,0
frame_157.jpg,0,0,1,0
frame_158.jpg,0,0,1,0
frame_159.jpg,0,0,1,0
frame_160.jpg,0,0,1,0
frame_161.jpg,0,0,1,0
frame_162.jpg,0,0,1,0
frame_163.jpg,0,0,1,0
frame_164.jpg,0,1,1,0
frame_165.jpg,0,0,0,0
frame_166.jpg,0,0,0,0
frame_167.jpg,0,0,0,0
frame_168.jpg,0,0,0,0
frame_169.jpg,0,0,0,0
frame_170.jpg,0,1,0,0
frame_171.jpg,0,1,0,0
frame_172.jpg,0,0,0,0
frame_173.jpg,0,0,0,0
frame_174.jpg,0,1,0,0
frame_175.jpg,0,0,0,0
frame_176.jpg,0,0,0,0
frame_177.jpg,0,1,0,0
frame_178.jpg,0,1,0,0
frame_179.jpg,0,1,0,0
frame_180.jpg,0,1,0,0
frame_181.jpg,0,1,0,0
frame_182.jpg,0,1,0,0
frame_183.jpg,0,1,0,0
frame_184.jpg,0,1,0,0
frame_185.jpg,0,1,0,0
frame_186.jpg,0,1,0,0
frame_187.jpg,0,0,0,0
frame_188.jpg,0,0,0,0
frame_189.jpg,0,0,1,0
frame_190.jpg,0,0,1,0
frame_191.jpg,0,0,1,0
frame_192.jpg,0,0,1,0
frame_193.jpg,0,0,1,0
frame_194.jpg,0,1,1,0
frame_195.jpg,0,1,1,0
frame_196.jpg,0,1,1,0
frame_197.jpg,0,1,1,0
frame_198.jpg,0,0,1,0
frame_199.jpg,0,0,1,0
frame_200.jpg,0,0,1,0
frame_201.jpg,0,0,1,0
frame_202.jpg,0,1,1,0
frame_203.jpg,0,1,1,0
frame_204.jpg,0,0,1,0
frame_205.jpg,0,1,1,0
frame_206.jpg,0,1,1,0
frame_207.jpg,0,0,1,0
frame_208.jpg,0,1,1,0
frame_209.jpg,0,1,1,0
frame_210.jpg,0,1,1,0
frame_211.jpg,0,1,1,0
frame_212.jpg,0,1,1,0
frame_213.jpg,0,1,1,0
frame_214.jpg,0,1,1,0
frame_215.jpg,0,1,1,0
frame_216.jpg,0,1,1,0
frame_217.jpg,0,1,1,0
frame_218.jpg,0,1,1,0
frame_219.jpg,0,1,1,0
frame_220.jpg,0,1,1,0
frame_221.jpg,0,1,1,0
frame_222.jpg,0,1,1,0
frame_223.jpg,0,1,1,0
frame_224.jpg,0,1,1,0
frame_225.jpg,0,1,1,0
frame_226.jpg,0,1,1,0
frame_227.jpg,0,0,1,0
frame_228.jpg,0,0,1,0
frame_229.jpg,0,0,1,0
frame_230.jpg,0,0,1,0
frame_231.jpg,0,1,1,0
frame_232.jpg,0,1,1,0
frame_233.jpg,0,0,1,0
frame_234.jpg,0,0,1,0
frame_235.jpg,0,0,1,0
frame_236.jpg,0,1,1,0
frame_237.jpg,0,1,1,0
frame_238.jpg,0,1,1,0
frame_239.jpg,0,0,1,0
frame_240.jpg,0,1,1,0
frame_241.jpg,0,1,1,0
frame_242.jpg,0,1,1,0
frame_243.jpg,0,0,1,0
frame_244.jpg,0,0,1,0
frame_245.jpg,0,0,1,0
frame_246.jpg,0,0,1,0
frame_247.jpg,0,0,1,0
frame_248.jpg,0,1,1,0
frame_249.jpg,0,1,1,0
frame_250.jpg,0,1,1,0
frame_251.jpg,0,1,1,0
frame_252.jpg,0,1,1,0
frame_253.jpg,0,1,1,0
frame_254.jpg,0,1,1,0
frame_255.jpg,0,1,1,0
frame_256.jpg,0,1,1,0
frame_257.jpg,0,1,1,0
frame_258.jpg,0,1,1,0
frame_259.jpg,0,0,1,0
frame_260.jpg,0,0,1,0
frame_261.jpg,0,0,1,0
frame_262.jpg,0,1,1,0
frame_263.jpg,0,1,1,0
frame_264.jpg,0,1,1,0
frame_265.jpg,0,1,1,0
frame_266.jpg,0,1,1,0
frame_267.jpg,0,0,1,0
frame_268.jpg,0,0,1,0
frame_269.jpg,0,0,1,0
frame_270.jpg,0,0,1,0
frame_271.jpg,0,1,1,0
frame_272.jpg,0,1,1,0
frame_273.jpg,0,1,1,0
frame_274.jpg,0,0,1,0
frame_275.jpg,0,0,1,0
frame_276.jpg,0,0,1,0
frame_277.jpg,0,0,1,0
frame_278.jpg,0,0,1,0
frame_279.jpg,0,0,1,0
frame_280.jpg,0,0,1,0
frame_281.jpg,0,0,1,0
frame_282.jpg,1,0,1,0
frame_283.jpg,1,0,1,0
frame_284.jpg,1,0,1,0
frame_285.jpg,1,0,1,0
frame_286.jpg,0,0,1,0
frame_287.jpg,0,0,1,0
frame_288.jpg,0,0,1,0
frame_289.jpg,0,0,1,0
frame_290.jpg,0,0,1,0
frame_291.jpg,0,0,1,0
frame_292.jpg,0,0,1,0
frame_293.jpg,0,0,1,0
frame_294.jpg,0,0,1,0
frame_295.jpg,0,0,1,0
frame_296.jpg,0,0,1,0
